"bay","behavior","site_track","x","y"
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530644.516821684,5368080.67481263
"FB","photo","183858_5",530636.175184058,5368086.18510819
"FB","photo","183858_5",530627.833546431,5368091.69540374
"FB","photo","183858_5",530619.491908805,5368097.2056993
"FB","photo","183858_5",530611.150271179,5368102.71599485
"FB","photo","183858_5",530602.808633552,5368108.22629041
"FB","photo","183858_5",530594.466995926,5368113.73658596
"FB","photo","183858_5",530586.1253583,5368119.24688152
"FB","photo","183858_5",530577.783720674,5368124.75717707
"FB","photo","183858_5",530569.442083047,5368130.26747263
"FB","photo","183858_5",530561.100445421,5368135.77776818
"FB","photo","183858_5",530552.758807795,5368141.28806374
"FB","photo","183858_5",530544.417170168,5368146.79835929
"FB","photo","183858_5",530544.385827934,5368147.05807089
"FB","photo","183858_5",530544.354485699,5368147.31778248
"FB","photo","183858_5",530544.323143465,5368147.57749407
"FB","photo","183858_5",530544.291801231,5368147.83720567
"FB","photo","183858_5",530544.260458996,5368148.09691726
"FB","photo","183858_5",530544.229116762,5368148.35662885
"FB","photo","183858_5",530544.197774527,5368148.61634045
"FB","photo","183858_5",530544.166432293,5368148.87605204
"FB","photo","183858_5",530544.135090058,5368149.13576363
"FB","photo","183858_5",530544.103747824,5368149.39547523
"FB","photo","183858_5",530544.072405589,5368149.65518682
"FB","photo","183858_5",530544.041063355,5368149.91489841
"FB","photo","183858_5",530543.571878013,5368153.8027154
"FB","photo","183858_5",530543.102692671,5368157.69053238
"FB","photo","183858_5",530542.633507329,5368161.57834936
"FB","photo","183858_5",530542.164321986,5368165.46616635
"FB","photo","183858_5",530541.695136644,5368169.35398333
"FB","photo","183858_5",530541.225951302,5368173.24180032
"FB","photo","183858_5",530540.75676596,5368177.1296173
"FB","photo","183858_5",530540.287580618,5368181.01743429
"FB","photo","183858_5",530539.818395276,5368184.90525127
"FB","photo","183858_5",530539.349209934,5368188.79306825
"FB","photo","183858_5",530538.880024592,5368192.68088524
"FB","photo","183858_5",530538.41083925,5368196.56870222
"FB","photo","183858_5",530537.933800658,5368200.52159379
"FB","photo","183858_5",530537.456762067,5368204.47448535
"FB","photo","183858_5",530536.979723475,5368208.42737692
"FB","photo","183858_5",530536.502684883,5368212.38026849
"FB","photo","183858_5",530536.025646292,5368216.33316005
"FB","photo","183858_5",530535.5486077,5368220.28605162
"FB","photo","183858_5",530535.071569108,5368224.23894318
"FB","photo","183858_5",530534.594530517,5368228.19183475
"FB","photo","183858_5",530534.117491925,5368232.14472632
"FB","photo","183858_5",530533.640453334,5368236.09761788
"FB","photo","183858_5",530533.163414742,5368240.05050945
"FB","photo","183858_5",530532.68637615,5368244.00340101
"FB","photo","183858_5",530531.73988878,5368251.84629249
"FB","photo","183858_5",530530.79340141,5368259.68918397
"FB","photo","183858_5",530529.84691404,5368267.53207544
"FB","photo","183858_5",530528.90042667,5368275.37496692
"FB","photo","183858_5",530527.9539393,5368283.2178584
"FB","photo","183858_5",530527.007451931,5368291.06074988
"FB","photo","183858_5",530526.060964561,5368298.90364135
"FB","photo","183858_5",530525.114477191,5368306.74653283
"FB","photo","183858_5",530524.167989821,5368314.58942431
"FB","photo","183858_5",530523.221502451,5368322.43231578
"FB","photo","183858_5",530522.275015081,5368330.27520726
"FB","photo","183858_5",530521.328527711,5368338.11809874
"FB","photo","183858_5",530520.842547095,5368342.14508689
"FB","photo","183858_5",530520.35656648,5368346.17207504
"FB","photo","183858_5",530519.870585864,5368350.19906318
"FB","photo","183858_5",530519.384605249,5368354.22605133
"FB","photo","183858_5",530518.898624633,5368358.25303948
"FB","photo","183858_5",530518.412644018,5368362.28002763
"FB","photo","183858_5",530517.926663402,5368366.30701578
"FB","photo","183858_5",530517.440682787,5368370.33400393
"FB","photo","183858_5",530516.954702171,5368374.36099208
"FB","photo","183858_5",530516.468721556,5368378.38798022
"FB","photo","183858_5",530515.982740941,5368382.41496837
"FB","photo","183858_5",530515.496760325,5368386.44195652
"FB","photo","183858_5",530515.385329349,5368387.36530858
"FB","photo","183858_5",530515.273898372,5368388.28866064
"FB","photo","183858_5",530515.162467395,5368389.2120127
"FB","photo","183858_5",530515.051036419,5368390.13536476
"FB","photo","183858_5",530514.939605442,5368391.05871682
"FB","photo","183858_5",530514.828174466,5368391.98206888
"FB","photo","183858_5",530514.716743489,5368392.90542094
"FB","photo","183858_5",530514.605312513,5368393.828773
"FB","photo","183858_5",530514.493881536,5368394.75212506
"FB","photo","183858_5",530514.38245056,5368395.67547712
"FB","photo","183858_5",530514.271019583,5368396.59882918
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530514.159588607,5368397.52218124
"FB","photo","183858_5",530513.463967827,5368403.28631379
"FB","photo","183858_5",530512.768347047,5368409.05044634
"FB","photo","183858_5",530512.072726267,5368414.8145789
"FB","photo","183858_5",530511.377105487,5368420.57871145
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
"FB","photo","183858_5",530510.681484707,5368426.342844
